case_text,label
"Dans la ville de Zurich, en Suisse, M. et Mme Dupont, un couple marié depuis vingt ans, ont vécu une période de désaccords croissants au cours des cinq dernières années. Malgré plusieurs tentatives de médiation et de thérapie de couple, les tensions ont continué de croître. En avril 2022, M. Dupont a décidé de quitter le domicile conjugal, laissant Mme Dupont et leurs deux enfants âgés de 8 et 12 ans.

M. Dupont a emménagé dans un appartement à proximité, mais il a continué ses obligations de parent impliqué, participant activement à l'éducation des enfants et payant la pension alimentaire pour soutenir financièrement le foyer. Cependant, les arrangements concernant la garde des enfants et la répartition des biens restent inconclus. Mme Dupont, de son côté, demande une pension alimentaire adéquate et réclame la propriété exclusive du domicile familial jusqu'à la détermination officielle du divorce.

En juin 2023, M. Dupont a demandé devant le tribunal cantonal de Zurich la dissolution du mariage, la répartition des biens et la fixation de la garde et des pensions alimentaires. Mme Dupont, quant à elle, a contesté la répartition proposée par M. Dupont, affirmant que le domicile familial doit rester sous son administration jusqu'à une décision judiciaire définitive. Elle soutient que cet arrangement permettrait de minimiser",1
"

Le demandeur, Monsieur Dupont, un citoyen suisse résidant à Genève, a été condamné en première instance par le Tribunal cantonal de Genève pour trafic et possession de substances illicites. En effet, le 15 mars 2023, lors d'une perquisition effectuée par la Police cantonale de Genève dans son appartement, des agents ont saisi une quantité de 500 grammes de cannabis et 100 grammes de cocaïne. Lors de l'interrogatoire, Monsieur Dupont a reconnu détenir les substances pour usage personnel et commercial. Il a été condamné à trois ans de prison et à une amende de 20 000 CHF.

Monsieur Dupont a interjeté appel devant le Tribunal cantonal de Genève, auquel il a fait valoir que la perquisition n'était pas légalement fondée et que les preuves recueillies durant celle-ci ne sont pas admissibles. Le Tribunal cantonal, après analyse des preuves et des témoignages, a confirmé la condamnation en première instance. Persuadé que les preuves retenues contre lui ont été obtenues illégalement, Monsieur Dupont a décidé de saisir le Tribunal fédéral pour contester cette décision.

Monsieur Dupont allègue principalement que les agents de la Police cantonale de Genève n'avaient pas reçu l'autorisation requise pour effectuer une perquisition à son domicile et que les preuves saisies",0
"

Le 15 février 2023, Monsieur Jacques Dupont, résidant à Genève, a acheté une maison ancienne située dans le quartier historique de la ville. La propriété est inscrite au registre des monuments historiques, ce qui la soumet à des réglementations spécifiques concernant les rénovations et les modifications.

Le 1er mars 2023, Monsieur Dupont a commencé des travaux de rénovation sans obtenir l'autorisation requise auprès des autorités compétentes. Il a démoli une partie du parapet en pierre historique de la façade sans en informer le canton de Genève ni s'assurer que les matériaux utilisés pour la reconstruction respectent les normes et les matériaux historiques autorisés.

Le 20 avril 2023, un agent de l'importance des monuments historiques a découvert les travaux non autorisés lors d'une inspection de routine. Celui-ci a immédiatement rédigé un procès-verbal et a ordonné l'arrêt des travaux immédiatement.

Monsieur Dupont, ignorant les preuves présentées, a continué les travaux malgré l'ordre d'arrêt, affirmant que les modifications étaient mineures et n'affectaient pas l'esthétique historique de la propriété. Le 30 avril 2023, il a été arrêté pour non-respect des ordres de l'autorité et des réglementations historiques.

Le 10 mai 2023, Monsieur Dupont a déposé une plainte auprès du Tribunal",0
"# Le 1er avril 2022, Jean Dupont, un citoyen suisse résidant à Genève, a été arrêté par les autorités locales suite à une violation de la loi sur les drogues. Monsieur Dupont, un pharmacien de renom, a été découvert en possession de substances classées comme substances psychotropes dans un laboratoire illégalement installé dans son domicile.

Le laboratoire, situé dans le sous-sol de sa residence, contenait des équipements sophistiqués et des quantités significatives de substances psychotropes non autorisées. Les autorités ont été alertées après une dénonciation anonyme et ont mené une perquisition avec mandat le 15 mars 2022. Lors de la perquisition, elles ont découvert des documents indiquant que Monsieur Dupont utilisait ces substances pour des recherches personnelles non autorisées et non supervisées.

Il s'est avéré que Monsieur Dupont n'avait pas obtenu les autorisations nécessaires auprès des autorités compétentes pour mener ces recherches. De plus, il a été révélé qu'il avait importé certaines substances depuis l'étranger sans une documentation adéquate, ce qui constitue une violation des réglementations spécifiques sur l'importation de substances contrôlées.

Le procureur a décidé de porter l'affaire devant le Tribunal fédéral de la Suisse, alléguant que Monsieur Dupont avait violé plusieurs dispositions de la loi sur les stupéfiants (LSup) et du Code pénal suisse (CP).",0
"

Le demandeur, Monsieur Alfred Meier, un ressortissant suisse résidant à Zurich, a engagé une action devant le Tribunal fédéral suisse contre la ville de Zurich. Monsieur Meier est un amateur passionné de chiens et possède plusieurs animaux domestiques, y compris un berger allemand nommé Max.

En 2022, la ville de Zurich a mis en place un nouveau règlement Municipal concernant les chiens, qui stipule que tout propriétaire de chien doit respecter certaines règles de tenue et de contrôle de son animal en public. Selon ce règlement, les propriétaires de chiens de grande taille, tels que les bergers allemands, doivent les tenir en laisse dans tous les parcs et espaces verts de la ville, y compris les zones habituellement considérés comme des zones sans laisse.

En août 2023, Monsieur Meier a été rappelé à l'ordre par un agent de la ville de Zurich pour avoir laissé Max se promener sans laisse dans le parc de Fusspath, une zone où seuls les chiens de petite taille et les chiens bien socialisés sont autorisés à se promener sans laisse. Lors de cette promenade, Max avait évité de justesse de bondir sur un enfant en courant après un ballon.

Monsieur Meier aurait alors interjeté appel contre la décision de l'agent municipal, soulignant que Max avait toujours été bien éduqué et qu'il ne représentait pas une menace. Il a également soutenu que les agents municipaux avaient profité",0
"La société A, basée à Zurich, est une entreprise spécialisée dans la fabrication de composants électroniques. En 2020, elle a conclu un contrat avec la société B, établie à Genève, pour la fourniture de 10 000 unités de circuits intégrés spécifiques, à livrer en trois mois. Le contrat stipulait que la livraison serait effectuée en deux tranches de 5 000 unités chacune, avec une indemnisation de 10 000 francs suisses en cas de retard de livraison pour chaque tranche.

En novembre 2020, la société A a livré la première tranche de 5 000 unités dans le délai convenu. Cependant, la société B n'a pas effectué le paiement correspondant de 50 000 francs suisses dans les 30 jours suivant la livraison, comme prévu dans le contrat.

En février 2021, la société A a livré la deuxième tranche de 5 000 unités, mais avec deux semaines de retard. La société B a immédiatement commencé à utiliser ces composants et n'a aucune contestation de leur qualité ou de leur conformité.

Après la livraison de la deuxième tranche, la société A a réclamé le paiement des 50 000 francs suisses non payés pour la",1
"# M. Jacques Dufour a intenté une action en recours au Tribunal fédéral suisse contre une décision de l'Office fédéral de l'environnement (Ofeu) rejetant sa demande de permis pour l'exploitation d'une centrale électrique à biomasse. M. Dufour est un entrepreneur spécialisé dans les énergies renouvelables et possède une entreprise appelée Énergie Verte SA, basée à Genève.

En 2019, Énergie Verte SA a soumis une demande de permis pour construire une centrale électrique à biomasse dans la commune de Riedbach. Le projet prévoyait l'utilisation de bois et d'autres biomasses locales pour produire de l'électricité et de la chaleur. La demande incluait également des plans pour la gestion des résidus et des émissions.

L'Ofeu a évalué la demande et a identifié plusieurs infractions aux régulations environnementales en vigueur. Tout d'abord, Énergie Verte SA n'avait pas inclus une étude d'impact environnemental (EIE) complète, ce qui est requis par la Loi fédérale sur la protection de l'environnement (LPE). Deuxièmement, le plan de gestion des résidus ne respectait pas les normes minimales exigées par les ordonnances fédérales sur les résidus. Troisièmement, les projections d émissions n'étaient pas en conformité avec les seuils permis par le Canton de Zurich, où se situerait l'installation.

Après avoir",0
"

En 2021, la société X, installée à Genève, a signé un contrat de service avec la société Y, basée à Zurich, pour la fourniture de services de développement logiciel. Selon le contrat, la société Y s'engageait à livrer une application mobile complète dans un délai de six mois à compter de la date de signature du contrat, soit le 1er mars 2021. Le montant total du contrat, en plusieurs paliers de paiement, s'élevait à 200 000 CHF.

La société X a payé la première tranche de 50 000 CHF à la signature du contrat. Cependant, malgré plusieurs rappels et une réunion de conciliation infructueuse en novembre 2021, la société Y n'a pas respecté le délai de livraison et n'a fourni que 50% de l'application promise. La société X a alors décidé de mettre fin au contrat unilatéralement et a refusé de payer les tranches restantes.

En décembre 2021, la société Y a intenté une action en paiement contre la société X devant le tribunal cantonal de Zurich, réclamant les 150 000 CHF restants. La société X a introduit une action en contrepartie, affirmant que la rupture du contrat était justifiée en raison du manquement grave",1
"# Le 1er octobre 2023, Marco Keller, un entrepreneur helvétique résidant à Zurich, a été arrêté par la police cantonal à la suite de l'utilisation frauduleuse de son véhicule pour transporter des substances illicites. Marco Keller est le propriétaire d'une société de transport, ""Keller Logistics AG,"" qui opère légalement dans le canton de Zurich et se conforme aux réglements de transport et de sécurité en vigueur.

Le 1er octobre 2023, vers 22h00, la police a arrêté un véhicule appartenant à ""Keller Logistics AG"" sur l'autoroute A1 à la hauteur de Zurich. Le conducteur, un employé de la société nommé Ulrich Schneider, a été interpellé pour un contrôle routier régulier. Lors de l'inspection, la police a découvert une cache dans le châssis du véhicule contenant 200 kilogrammes de substances contrôlées (drogue classée comme stupéfiant de catégorie A). Ulrich Schneider a été arrêté sur place et a avoué être au courant de la présence des substances illicites dans le véhicule, mais a affirmé qu'il agissait sur ordre de Marco Keller.

Marco Keller, informé de l'arrestation de Schneider, a immédiatement contacté son avocat pour discuté des actions à entreprendre. Il a nié toute implication directe dans le trafic de substances illicites, affirmant que Schneider",0
"L'affaire concerne une dispute contractuelle entre Madame Marie Dubois, résidant à Genève, et Monsieur François Leblanc, résidant à Zurich. En 2020, Madame Dubois et Monsieur Leblanc ont signé un contrat de vente d'un appartement situé à Lausanne. Madame Dubois a vendu son appartement à Monsieur Leblanc pour un montant de CHF 800 000. Le contrat stipulait que la livraison de l'appartement aurait lieu le 1er juin 2021, après que Monsieur Leblanc aurait effectué les réparations prévues par le contrat.

Madame Dubois a remanié l'appartement en 2020, y compris la rénovation de la cuisine et la mise à jour des équipements électriques, conformément aux stipulations du contrat. Cependant, Monsieur Leblanc a découvert des problèmes structurels dans la toiture après avoir emménagé le 1er juin 2021. Il a estimé le coût des réparations nécessaires à CHF 50 000.

Monsieur Leblanc a contacté Madame Dubois pour discuter de ces problèmes, mais ils n'ont pu s'entendre sur la répartition des coûts. Monsieur Leblanc a ensuite engagé un expert indépendant pour évaluer les dommages, qui a conclu que les pertes structurelles existedes avant la signature du contrat. Madame Dubois a refusé de prendre en charge ces coûts, affirm",1
"

L'affaire concerne M. Jean Perdu, résidant à Lausanne, qui a porté recours devant le Tribunal fédéral contre une décision du Tribunal cantonal de Vaud. M. Perdu est propriétaire d'une entreprise spécialisée dans la construction de bâtiments résidentiels et commerciaux. En 2022, il a entrepris la construction d'un immeuble de quatre étages dans le quartier de Saint-Gingolph, près de Genève.

Au cours des travaux, l'entreprise de M. Perdu a reçu plusieurs avertissements de la part de l'Office cantonal de l'environnement et des forêts (OCFE) concernant des infractions environnementales. Parmi ces infractions, il est noté que :

1. **Non-respect des réglementations sur la délimitation des zones de construction** : L'entreprise a débuté la construction sans avoir obtenu l'autorisation nécessaire pour une partie du terrain, qui se trouvait en dehors de la zone constructible.

2. **Pollution de l'eau** : Des résidus de construction ont été détectés dans la rivière neighboring, en violation des normes de protection des eaux.

3. **Non-conformité des déchets** : Les déchets de construction n'ont pas été triés et éliminés conformément aux réglementations en vigueur, entraînant des amendes supplémentaires imposées par la commune.

Malgré ces violations, M. Perdu a poursuivi le projet sans prendre les mesures correctives demandées par l'OC",0
"M. et Mme Dupont, résident à Genève, ont contacté une agence immobilière locale en juin 2022 pour vendre leur appartement de trois pièces situé dans le quartier de Plainpalais. L'agence, représentée par M. Leclair, a rédigé un mandat de vente exclusif en faveur de M. et Mme Dupont, valable pour une durée de six mois à partir du 1er juillet 2022.

Quand M. et Mme Dupont ont accepté l'offre d'achat d'un couple local en septembre 2022, ils ont décidé de résilier le mandat sans en informer M. Leclair, comme le leur permettait le contrat. Ils ont immédiatement listé l'appartement sur une plateforme en ligne de vente privée, attirant plusieurs acheteurs potentiels.

Le 15 octobre 2022, M. et Mme Dupont ont signé une vente privée avec un couple sans passer par une agence, ce qui a irrité M. Leclair. Il a alors réclamé le paiement d'une commission de vente, ce qui a conduit M. et Mme Dupont a introduit une plainte contre lui pour ""tentative d'extorsion"" auprès du tribunal cantonal de Genève qui a déclaré l'innocence de M. Leclair.

En mai 2023, M. Leclair a demandé au Tribunal fédéral suisse",0
"Jean Dubois, un citoyen suisse résidant à Genève, a travaillé comme manager de projet chez l'entreprise AGB SA, une société spécialisée dans la technologie de l'information, pendant dix ans. En 2020, Jean a été licencié par AGB SA pourmotifs liés à des réductions de coûts et à la restructuration de l'entreprise. Lors de son licenciement, Jean a signé un accord de sortie qui stipulait un préavis de quatre mois, une indemnité de départ de 100 000 CHF et un bonus non versé de 50 000 CHF. Cependant, Jean a découvert par la suite qu'il a été privé de ses droits de participation aux bénéfices pour les années 2018 et 2019, soit une somme totale de 30 000 CHF.

Jean a contacté AGB SA pour demander le paiement de cette somme, mais l'entreprise a refusé de le verser, arguant que les modalités de versement des droits de participation aux bénéfices n'étaient pas clairement définies dans le contrat de travail de Jean. De plus, AGB SA a affirmé que l'accord de sortie que Jean a signé libérait l'entreprise de toutes ses obligations financières envers lui.

Jean a alors engagé une procédure auprès du tribunal cantonal de Genève pour réclamer le paiement des 30 00",1
"1. Participants à l'affaire :
   - **Demandeur** : Martin Koch
   - **Défendeur** : Société Anonyme X (SAX)
   - **Victime** : Pierre Dupont

2. Contexte :
   - Martin Koch est le PDG de la Société Anonyme X (SAX), spécialisée dans la vente de véhicules électriques. Pierre Dupont est un client de longue date de SAX.

3. Événements :
   - En janvier 2022, Pierre Dupont achète une voiture électrique auprès de SAX pour la somme de 50 000 CHF.
   - En août 2022, la batterie de la voiture électrique présente des signes de défaillance, permettant seulement une autonomie réduite et des arrêts fréquents.
   - Pierre Dupont contacte le service après-vent de SAX, qui lui recommande de ramener la voiture au garage pour une inspection.
   - Lors de l'inspection, il est révélé que la batterie contient des composants non conformes aux normes de sécurité suisse, mais SAX refuse de reconnaître la responsabilité.
   - Martin Koch, le PDG de SAX, exige que Pierre Dupont paye une partie des réparations, bien que le problème soit clairement causé par un défaut potentiellement dangereux de fabrication.

4. Violations :
   - **Non-conformité aux normes de sécurité** : Les compos",0
"Dans cette affaire, M. Jean Dupont, un citoyen suisse résidant à Lausanne, a été embauché par la société XYZ S.A., basée à Genève, en tant que responsable des ressources humaines. En octobre 2022, M. Dupont a découvert que plusieurs employés de l'entreprise, dont Mme Marie Lefèvre et M. Pierre Berger, travaillaient pour un concurrent direct de XYZ S.A. en dehors de leurs horaires de travail chez XYZ S.A. en utilisant leur ordinateur de bureau et leur connexion internet de l'entreprise. M. Dupont a immédiatement notifié sa direction de ces activités illégales et a suspendu l'accès des concernés à leurs comptes professionnels.

En réaction, M. Dupont a envoyé un courriel à tous les employés de XYZ S.A. dans lequel il les prévenait des conséquences graves de telles actions, incluant une enquête interne et des sanctions disciplinaires. Cet e-mail comportait des informations sensibles relatives à l'enquête en cours, y compris des noms et des détails des employés concernés. L'e-mail a été envoyé en cas de reproches de collaboration illégale, sans obtenir l'autorisation préalable de la direction. Le lendemain, M. Dupont a également publié sur les réseaux sociaux professionnels en ligne (LinkedIn et Xing) une version édulcorée de l'enquête, sans préciser qu'il s'agissait d'une enquête officielle de l'entreprise",0
"

L'affaire concerne un couple, Monsieur et Madame Dupont, domiciliés à Genève, qui ont acheté un appartement ancien de trois étages situé dans le quartier historique de La Servette. Les Dupont ont entrepris des travaux de rénovation du bâtiment sans obtenir les autorisations nécessaires auprès des autorités compétentes de la Ville de Genève.

Madame Dupont est architecte et a supervisé les travaux, qui incluaient la modification de la structure porteuse, l'ajout de nouvelles fenêtres, et l'aménagement de balcons non conformes aux régulations locales. Les travaux ont également inclus la démolition partielle de murs internes créant des espaces plus ouverts, contrairement aux plans d'origine approuvés par la ville.

Durant les travaux, les voisins proches, notamment M. et Mme Klein, ont signalé plusieurs infractions, telles que des nuisances sonores excessives, des nuisances de poussière et de matériaux de construction dans les domaines publics, et des violations des règles de construction en matière de sécurité. M. et Mme Klein ont ensuite déposé plainte auprès de la Municipalité de Genève, qui a ouvert une enquête.

Nous avons mené une inspection sur place qui a révélé de multiples irrégularités, notamment l'absence de permis de construire, le non-respect des normes de sécurité, et les modifications structurelles non approuvées. Suite à l'enquête, la Municipalité de Genève a émis plusieurs amendes contre les Dupont pour",0
"Madame Marie Dupont, une ressortissante française, a travaillé en Suisse comme assistante administrative dans une société de marketing basée à Genève. Durant son contrat de travail de trois ans, elle a signé une clause de non-concurrence dans son contrat de travail stipulant qu'en cas de résiliation de son contrat, elle ne pourrait pas travailler pour une entreprise concurrente pendant deux ans. Cette clause était conçue pour protéger les intérêts économiques de l'entreprise en raison de l'accès privilégié de Madame Dupont à des informations sensibles et des clients.

Après trois ans, Madame Dupont a quitté son emploi et a rapidement trouvé un poste chez une entreprise concurrente, Startup X, également basée à Genève. Startup X était dans le même secteur d'activité que son ancien employeur, et Madame Dupont a immédiatement commencé à utiliser les informations et les contacts qu'elle avait acquis pendant son emploi précédent.

Lors de la résiliation de son contrat, Madame Dupont a reçu une indemnité de départ conformément à la loi suisse sur le travail. Elle a également signé une lettre de recommandation de son ancien employeur, qui ne mentionnait pas explicitement la clause de non-concurrence.

Suite à la découverte de cette violation, l'ancien employeur de Madame Dupont a engagé des poursuites judiciaires contre elle pour violation de la clause de non-concurrence. La demande au Tribunal fédéral suisse vise à faire respecter la clause de non-concurrence et à obtenir des",0
"M. et Mme Dupont résident à Lausanne. En 2018, ils ont acheté une maison familiale à Gralsweiler (FR), dans le canton de Fribourg. Le vendeur était M. Fischer, qui leur a assuré que la maison était exempte de tout litige et en bon état structurel.

En 2020, les Dupont ont entrepris des travaux de rénovation. Pendant ces travaux, ils ont découvert des fissures importantes sur les murs extérieurs et le sous-sol. Une évaluation par un expert indépendant a révélé que la structure de la maison était gravement détériorée et que les réparations nécessaires coûteraient CHF 80'000.

Les Dupont ont demandé à M. Fischer de rembourser les frais de réparation ou de réduire le prix de vente de la maison en conséquence. Malheureusement, M. Fischer a refusé. En face de cette impasse, M. et Mme Dupont ont engagé un avocat qui a intenté une action en justice contre M. Fischer.

M. Fischer conteste la vérité du diagnostic de l'expert, affirmant que les problèmes sont mineurs et que les réparations sont exagérées. Il plaide également qu'il a déjà agi de bonne foi.

Pendant ce temps, les travaux de réparation ont été réalisés par un entrepreneur recommandé par les Dupont. La facture totale s'élève à CH",1
"# L'affaire concerne M. Jean Dupont, un résident suisse de 35 ans, propriétaire d'une entreprise de construction située à Genève. M. Dupont a entrepris la construction d'un immeuble résidentiel sans obtenir les permis nécessaires auprès des autorités locales. Les travaux ont débuté en septembre 2022 sans que M. Dupont n'ait déposé le dossier de permis de construction requis par la législation cantonale et fédérale. Malgré plusieurs mises en demeure de la part des autorités, M. Dupont a continué les travaux.

En décembre 2022, les voisins de M. Dupont ont déposé une plainte auprès des autorités locales, invoquant des nuisances sonores excessives et des infractions aux règles de zonage. Une inspection de la ville a confirmé que les travaux étaient illégaux et que l'immeuble ne respectait pas les normes de sécurité en vigueur. En conséquence, une ordonnance de suspension des travaux a été émise, mais M. Dupont a continué à travailler malgré cette injonction.

En janvier 2023, l'agence de réglementation de la construction a saisi le Tribunal cantonal de Genève, demandant une amende pour violation des lois locales et régionales. M. Dupont a fait appel de cette décision devant le Tribunal fédéral, réclamant que les travaux soient autorisés rétroactivement et que les sanctions soient",0
"

La personne physique M. Dubois, résidant à Genève, est propriétaire d'une société anonyme active dans le domaine de la rénovation de bâtiments anciens, appelée « Bâtiment Traditions ». En 2021, M. Dubois a été informé par les autorités locales que son entreprise devait obtenir une autorisation pour les travaux de rénovation de l'église historique de Saint-Jean, située dans le centre-ville de Genève. Cette église est classée au patrimoine suisse en raison de son importance historique et architecturale.

Plutôt que de suivre les procédures réglementaires prévues par la loi sur la protection des monuments historiques (LPHM), M. Dubois a décidé, pour des raisons économiques, de commencer les travaux sans obtenir l'autorisation requise. Il a également engagé des sous-traitants non agréés pour effectuer des travaux sur des éléments historiques sensibles de l'église, tels que les vitraux et les sculptures en bois.

Les travaux ont duré plusieurs mois, pendant lesquels M. Dubois a reçu plusieurs avis de la part des autorités pour qu'il suspende ses activités jusqu'à ce qu'il obtienne les autorisations nécessaires et respecte les normes de conservation imparties. M. Dubois a ignoré ces mises en garde et a continué les travaux.

En 2022, la commission de surveillance des monuments historiques a découvert les violations et a lancé une enquête. M. Dubois a été inculpé pour avoir violé plusieurs articles de la LP",0
"La plaignante, Madame Marie Dubois, âgée de 52 ans, réside à Genève depuis plus de 20 ans. Elle a loué un appartement de trois pièces au propriétaire Monsieur Jean Lefèvre, basé à Lausanne, pour une durée indéterminée le 1er avril 2010. Le contrat de location stipule que le loyer mensuel est de 2 500 CHF et qu'il est dû le premier de chaque mois.

En 2017, Madame Dubois a constaté que la chaudière de l'appartement ne fonctionnait plus correctement, ce qui a conduit à des factures de chauffage excessives en hiver. Elle a informé Monsieur Lefèvre de la situation par écrit, en lui donnant un délai de trois mois pour effectuer les réparations nécessaires. Le propriétaire a promis de résoudre le problème, mais aucune action n'a été entreprise dans le délai imparti.

En 2019, la situation s'est aggravée et Madame Dubois a fait appel à un inspecteur immobilier qui a confirmé que la chaudière était obsolète et nécessitait un remplacement immédiat. L'inspecteur a estimé que le remplacement coûterait environ 5 000 CHF.

Malgré plusieurs rappels écrits et verbaux, Monsieur Lefèvre n'a pas pris de mesures pour réparer la chaudière. En décembre 2021, Madame Dubois a",1
"M. Jean Dubois, âgé de 45 ans, réside à Genève et est propriétaire d'une maison de famille située dans le village de Copetette, près de Monthey. Le 1er juin 2021, il a décédé après une maladie longue et invalidante. Il laisse derrière lui une veuve, Maddie Dubois, ainsi que trois enfants : Marie, Paul et Sophie, âgés respectivement de 18, 20 et 22 ans.

Le 5 juin 2021, M. et Mme Dubois avaient déposé une demande de préparation d'obsèques auprès de la société Funérailles Générale SA, basée à Vevey. Suite à son décès, sa veuve et ses enfants souhaitent honorer sa mémoire en organisant une cérémonie funéraire conforme à ses dernières volontés. Cependant, la société Funérailles Générale SA a proposé une liste de services et de tarifs qui diffèrent des conditions convenues à l'origine. Les frais proposés dépassent largement les sommes initialement discutées et acceptées par la famille.

Le 15 juin 2021, Mme Dubois et ses enfants ont reçu la facture finale de la société Funérailles Générale SA, montant à CHF 25'000. M. Dubois, à titre de pré-paiement, avait déjà versé un acompte de CHF 5'000. La",1
"Madame Stéphanie Dupont, une ressortissante française résidant à Genève, a été embauchée par la société SuisseTech SA en septembre 2021 pour occuper le poste de Directrice des Ressources Humaines. Le contrat de travail stipulait un préavis de trois mois en cas de résiliation. En mars 2024, Madame Dupont a décidé de démissionner sans donner le préavis requis, prétendant avoir trouvé un emploi comportant une rémunération plus avantageuse. Elle a informé son employeur de sa décision par email le 3 mars 2024, sans fournir de motif ni de préavis.

 Suite à cette résiliation de contrat non conforme, la société SuisseTech SA a introduit une action en justice contre Madame Dupont, demandant le paiement des indemnités de préavis non honorées, soit un montant brut de 60 000 CHF.

Madame Dupont a, de son côté, allégué qu'elle avait déjà informé verbalement son employeur de son intention de quitter la société deux mois avant la date de départ, ce que SuisseTech SA nie formellement. Elle soutient également qu'elle avait une clause de non-concurrence qui limitait ses possibilités d'emploi, ce que la société conteste.

 Madame Dupont a été condamnée au paiement des indemnités de préavis par le tribunal cantonal de Genève, mais elle a fait appel devant le Tribunal",0
"

La société ABC SA, spécialisée dans la fabrication et la vente de produits cosmétiques biologiques, a engagé une action en justice devant le Tribunal fédéral suisse contre la Confédération helvétique. La société ABC SA conteste une décision de l'Autorité fédérale de surveillance des denrées alimentaires et des affaires vétérinaires (FSVO) qui lui impose une amende de 50 000 CHF pour violation de plusieurs lois et règlements en vigueur en matière de publicité et de labélisation de produits cosmétiques.

ABC SA a lancé sur le marché suisse une nouvelle gamme de crèmes Hydra Bio, prétendument certifiées ""100% naturelles"" et ""bio"". La FSVO a mené une enquête après réception de plusieurs plaintes de consommateurs concernant des allégations trompeuses sur les étiquettes des produits. L'enquête a révélé que les produits contenaient des agents de conservation synthétiques et des fragrances artificielles, en contradiction avec les normes Suisse et les certifications ""bio"" délivrées par des tiers.

De plus, les tests effectués par l'Autorité ont démontré que les ingrédients revendiqués ""naturels"" n'étaient pas présents en quantités suffisantes pour justifier l'utilisation de ce terme. Bien que la FSVO ait accordé à ABC SA une période de transition pour se conformer aux réglementations, la société n'a pas pris les mesures nécessaires",0
"`
Les parties à l'affaire sont M. Robert Koch, domicilié à Zurich, et la société Anker AG, une entreprise spécialisée dans la fabrication de meubles basée à Winterthour.

Le 1er janvier 2022, M. Koch a souscrit un contrat de vente avec Anker AG pour l'achat de 100 chaises de bureau. Le contrat stipulait que les chaises devaient être livrées dans un délai de 30 jours à partir de la date de la commande. Le prix total de la commande était de 25 000 CHF, payable à réception des marchandises. M. Koch a versé un acompte de 5 000 CHF lors de la signature du contrat.

Le 31 janvier 2022, Anker AG a informé M. Koch que la livraison des chaises serait retardée en raison de problèmes de production. Le retard initial de 1 semaine a progressivement augmenté, et le 15 mars 2022, Anker AG a finalement informé M. Koch que les chaises ne pourraient pas être livrées avant le 30 avril 2022. M. Koch a exprimé sa frustration et a menacé de poursuivre en justice. En réaction, Anker AG a proposé de reporter la date de livraison au 15 avril 202",0
"L'affaire concerne une société suisse nommée GreenTech SA, spécialisée dans la production et la vente de panneaux solaires. GreenTech SA a été agréée pour exploiter une usine de fabrication de panneaux solaires à Genève dans les années 2010, conformément aux lois et règlements en vigueur. La société a mis en place une chaîne de production moderne et respectait initialement les normes de l'environnement et de sécurité en vigueur.

Cependant, en 2022, des inspections régulières effectuées par l'Office fédéral de l'environnement (OFEV) ont révélé plusieurs violations des réglementations environnementales et de sécurité. En particulier, l'usine de GreenTech SA a été trouvée en infraction pour :

1. **Déchets toxiques** : GreenTech SA n'avait pas correctement traité et éliminé des déchets toxiques générés par la production des panneaux solaires. Les déchets, notamment des produits chimiques et des métaux lourds, ont été identifiés à proximité de zones résidentielles, ce qui représente un danger potentiel pour la santé publique.

2. **Émissions polluantes** : L'usine a dépassé les limites autorisées pour les émissions de particules fines et de gaz à effet de serre. Des mesures de surveillance environnementales ont montré des niveaux dépassant de manière significative les normes établies par l'OFEV.

3. **Conditions de travail** : Des audits de sécurité ont révélé que GreenTech",0
"

Madame Marie Dupont, de nationalité suisse, réside à Genève. Elle est propriétaire d'un appartement situé au 12, rue de la Paix, à Genève. Le 1er janvier 2020, elle a sous-loué cet appartement à Monsieur Jean Lefèvre, également de nationalité suisse, résidant à Lausanne. Le contrat de sous-location stipulait que Monsieur Lefèvre allait occuper les lieux pour une période de deux ans, avec une option de renouvellement. Le loyer mensuel convenu était de 2 500 francs suisses.

À partir de juin 2022, Monsieur Lefèvre a commencé à retarder le paiement de son loyer. En septembre 2022, Madame Dupont a envoyé plusieurs rappels par courrier électronique et recommandé, mais les paiements restaient en souffrance. En octobre 2022, Madame Dupont a cessé de recevoir l'ensemble des paiements de loyer, cumulant un arriéré de 6 000 francs suisses.

Le 15 octobre 2022, Madame Dupont a engagé une procédure d'expulsion pour défaut de paiement du loyer. Le juge du Tribunal cantonal a reçu les documents le 18 octobre 2022. Madame Dupont a demandé l'expulsion immédiate de Monsieur Lefèvre et la restitution des lieux. Le",1
